Date,Rate,High (est),Low (est)
2007-03-15,1.3197,1.3358,1.3038
2007-03-14,1.31731,1.3334,1.3014
2007-03-13,1.31346,0.0,0.0
2007-03-12,1.31329,0.0,0.0
2007-03-09,1.31487,1.3308,1.2991
2007-03-08,1.31209,0.0,0.0
2007-03-07,1.31169,0.0,0.0
2007-03-06,1.31544,1.3315,1.2995
2007-03-05,1.31976,0.0,0.0
2007-03-02,1.32164,1.3369,1.3065
2007-03-01,1.32123,0.0,0.0
2007-02-28,1.3193,0.0,0.0
2007-02-27,1.31713,0.0,0.0
2007-02-26,1.31508,1.3314,1.299
2007-02-23,1.31274,1.3288,1.2968
2007-02-22,1.31448,0.0,0.0
2007-02-21,1.31512,0.0,0.0
2007-02-20,1.31436,0.0,0.0
2007-02-19,1.31376,0.0,0.0
2007-02-16,1.31139,1.3274,1.2955
2007-02-15,1.30417,1.3192,1.2893
2007-02-14,1.29907,1.3141,1.2842
2007-02-13,1.29988,0.0,0.0
2007-02-12,1.30105,0.0,0.0
2007-02-09,1.30043,1.3148,1.2862
2007-02-08,1.29716,1.3122,1.2823
2007-02-07,1.29407,1.3088,1.2795
2007-02-06,1.2949,1.311,1.279
2007-02-05,1.29863,1.3129,1.2845
2007-02-02,1.30033,1.3152,1.2857
2007-02-01,1.29632,1.3123,1.2806
2007-01-31,1.29452,1.3089,1.2803
2007-01-30,1.29196,1.3079,1.2762
2007-01-29,1.29357,1.3091,1.2783
2007-01-26,1.29828,0.0,0.0
2007-01-25,1.29959,1.314,1.2853
2007-01-24,1.29726,0.0,0.0
2007-01-23,1.29583,1.3107,1.2811
2007-01-22,1.29534,0.0,0.0
2007-01-19,1.29399,0.0,0.0
2007-01-18,1.29328,1.3085,1.2782
2007-01-17,1.294,1.3089,1.2792
2007-01-16,1.29307,1.3089,1.2775
2007-01-15,1.29302,1.3084,1.2778
2007-01-12,1.29548,1.3104,1.2807
2007-01-11,1.29948,0.0,0.0
2007-01-10,1.30197,1.3168,1.2873
2007-01-09,1.30067,0.0,0.0
2007-01-08,1.30539,0.0,0.0
2007-01-05,1.31749,1.3339,1.3012
2007-01-04,1.32484,1.3413,1.3086
2007-01-03,1.32324,1.3398,1.3069
2007-01-02,1.31758,0.0,0.0
2007-01-01,1.31758,1.3327,1.3026
2006-12-29,1.31361,0.0,0.0
2006-12-28,1.31323,1.3289,1.2977
2006-12-27,1.31318,0.0,0.0
2006-12-26,1.31312,1.3288,1.2976
2006-12-25,1.31481,1.3293,1.3005
2006-12-22,1.31916,1.3345,1.304
2006-12-21,1.31824,1.3335,1.3032
2006-12-20,1.31181,1.327,1.2968
2006-12-19,1.30857,1.3235,1.2938
2006-12-18,1.31255,1.3273,1.298
2006-12-15,1.32232,0.0,0.0
2006-12-14,1.32547,1.3413,1.3098
2006-12-13,1.32269,1.3391,1.3065
2006-12-12,1.31947,1.3352,1.3039
2006-12-11,1.32388,0.0,0.0
2006-12-08,1.32992,0.0,0.0
2006-12-07,1.33132,1.3473,1.3155
2006-12-06,1.33248,0.0,0.0
2006-12-05,1.33286,1.348,1.3179
2006-12-04,1.32805,0.0,0.0
2006-12-01,1.31849,1.3342,1.3029
2006-11-30,1.31643,0.0,0.0
2006-11-29,1.31401,0.0,0.0
2006-11-28,1.31176,0.0,0.0
2006-11-27,1.30413,1.3195,1.2889
2006-11-24,1.29216,1.3074,1.2771
2006-11-23,1.28576,1.3013,1.2703
2006-11-22,1.28231,1.297,1.2677
2006-11-21,1.28292,0.0,0.0
2006-11-20,1.28236,1.2973,1.2676
2006-11-17,1.28134,1.2959,1.2669
2006-11-16,1.28137,0.0,0.0
2006-11-15,1.28288,1.2985,1.2674
2006-11-14,1.28423,1.2988,1.2698
2006-11-13,1.28185,1.2966,1.2672
2006-11-10,1.27789,1.2924,1.2636
2006-11-09,1.27711,1.2918,1.2626
2006-11-08,1.27417,1.2882,1.2603
2006-11-07,1.27123,0.0,0.0
2006-11-06,1.27334,0.0,0.0
2006-11-03,1.27614,1.2902,1.2622
2006-11-02,1.27464,1.2887,1.2608
2006-11-01,1.27224,1.2876,1.2571
2006-10-31,1.2731,1.2874,1.259
2006-10-30,1.27039,0.0,0.0
2006-10-27,1.26223,1.2779,1.2468
2006-10-26,1.25655,1.2722,1.2411
2006-10-25,1.25608,1.2702,1.2421
2006-10-24,1.25957,0.0,0.0
2006-10-23,1.25982,1.2746,1.2453
2006-10-20,1.25536,0.0,0.0
2006-10-19,1.25374,0.0,0.0
2006-10-18,1.25283,1.2671,1.2387
2006-10-17,1.25206,0.0,0.0
2006-10-16,1.25206,1.2671,1.2372
2006-10-13,1.25375,1.2681,1.2396
2006-10-12,1.25515,0.0,0.0
2006-10-11,1.25802,1.2724,1.2438
2006-10-10,1.25998,0.0,0.0
2006-10-09,1.26376,1.2788,1.2489
2006-10-06,1.27042,1.2857,1.2553
2006-10-05,1.27197,1.2869,1.2572
2006-10-04,1.27252,1.2883,1.257
2006-10-03,1.26895,0.0,0.0
2006-10-02,1.26893,0.0,0.0
2006-09-29,1.27039,0.0,0.0
2006-09-28,1.27045,1.2855,1.2556
2006-09-27,1.27436,1.2896,1.2593
2006-09-26,1.27815,1.2926,1.2638
2006-09-25,1.27629,1.2909,1.2618
2006-09-22,1.27105,1.2859,1.2564
2006-09-21,1.26859,1.2842,1.2531
2006-09-20,1.26814,0.0,0.0
2006-09-19,1.26633,1.2816,1.2512
2006-09-18,1.26794,0.0,0.0
2006-09-15,1.26997,1.2857,1.2544
2006-09-14,1.26945,1.2834,1.2556
2006-09-13,1.26993,1.2855,1.2545
2006-09-12,1.26832,0.0,0.0
2006-09-11,1.27157,0.0,0.0
2006-09-08,1.27923,0.0,0.0
2006-09-07,1.28184,0.0,0.0
2006-09-06,1.28429,0.0,0.0
2006-09-05,1.28494,0.0,0.0
2006-09-04,1.28341,1.298,1.269
2006-09-01,1.28306,1.299,1.2673
2006-08-31,1.28196,0.0,0.0
2006-08-30,1.27975,1.2948,1.2649
2006-08-29,1.27743,0.0,0.0
2006-08-28,1.27656,1.2919,1.2614
2006-08-25,1.27943,0.0,0.0
2006-08-24,1.28203,1.2962,1.2681
2006-08-23,1.28597,1.3005,1.2717
2006-08-22,1.28591,0.0,0.0
2006-08-21,1.28356,1.2986,1.2686
2006-08-18,1.28357,0.0,0.0
2006-08-17,1.27844,1.2938,1.2632
2006-08-16,1.2741,1.2884,1.2599
2006-08-15,1.27293,0.0,0.0
2006-08-14,1.27648,1.2916,1.2616
2006-08-11,1.28436,1.2997,1.2692
2006-08-10,1.2838,1.2986,1.2692
2006-08-09,1.28469,0.0,0.0
2006-08-08,1.28706,1.302,1.2723
2006-08-07,1.28398,1.2988,1.2694
2006-08-04,1.27916,1.2937,1.2648
2006-08-03,1.27929,1.2941,1.2647
2006-08-02,1.27616,1.2902,1.2623
2006-08-01,1.27602,1.2901,1.2621
2006-07-31,1.27458,1.2888,1.2605
2006-07-28,1.26766,0.0,0.0
2006-07-27,1.26093,0.0,0.0
2006-07-26,1.26337,0.0,0.0
2006-07-25,1.26665,0.0,0.0
2006-07-24,1.26673,1.2825,1.2512
2006-07-21,1.25808,1.2737,1.2427
2006-07-20,1.25179,1.2662,1.2376
2006-07-19,1.2545,0.0,0.0
2006-07-18,1.26094,0.0,0.0
2006-07-17,1.26686,1.2823,1.2516
2006-07-14,1.27157,1.2869,1.2565
2006-07-13,1.27407,1.2898,1.2585
2006-07-12,1.27563,0.0,0.0
2006-07-11,1.2791,0.0,0.0
2006-07-10,1.27856,1.2933,1.2639
2006-07-07,1.27519,0.0,0.0
2006-07-06,1.27806,1.2923,1.264
2006-07-05,1.27975,1.2948,1.2649
2006-07-04,1.27892,0.0,0.0
2006-07-03,1.27028,1.2851,1.2556
2006-06-30,1.25548,1.2698,1.2413
2006-06-29,1.25739,1.2715,1.2434
2006-06-28,1.25734,1.2717,1.2431
2006-06-27,1.25293,1.2677,1.2383
2006-06-26,1.25546,0.0,0.0
2006-06-23,1.26273,1.2783,1.2473
2006-06-22,1.26061,0.0,0.0
2006-06-21,1.25817,1.2738,1.2427
2006-06-20,1.26122,1.2766,1.246
2006-06-19,1.26327,0.0,0.0
2006-06-16,1.26009,1.2756,1.2448
2006-06-15,1.25766,1.2731,1.2424
2006-06-14,1.25888,1.2737,1.2442
2006-06-13,1.26208,1.2778,1.2466
2006-06-12,1.26772,0.0,0.0
2006-06-09,1.27647,1.292,1.2612
2006-06-08,1.28353,1.2984,1.2689
2006-06-07,1.29031,0.0,0.0
2006-06-06,1.29345,0.0,0.0
2006-06-05,1.28687,1.3012,1.2727
2006-06-02,1.28143,0.0,0.0
2006-06-01,1.28473,1.3,1.2696
2006-05-31,1.27969,1.2947,1.2648
2006-05-30,1.27435,1.2889,1.26
2006-05-29,1.27495,0.0,0.0
2006-05-26,1.27826,1.2929,1.2637
2006-05-25,1.28226,1.2964,1.2683
2006-05-24,1.28234,1.2965,1.2684
2006-05-23,1.27758,0.0,0.0
2006-05-22,1.27766,1.2924,1.2631
2006-05-19,1.27994,1.2953,1.2648
2006-05-18,1.28329,1.2981,1.2687
2006-05-17,1.28405,1.2988,1.2695
2006-05-16,1.28964,0.0,0.0
2006-05-15,1.28683,1.302,1.2719
2006-05-12,1.27708,0.0,0.0
2006-05-11,1.2752,0.0,0.0
2006-05-10,1.27214,0.0,0.0
2006-05-09,1.2732,0.0,0.0
2006-05-08,1.26912,0.0,0.0
2006-05-05,1.26339,1.2791,1.2478
2006-05-04,1.26201,0.0,0.0
2006-05-03,1.26128,0.0,0.0
2006-05-02,1.26268,1.2775,1.248
2006-05-01,1.25651,0.0,0.0
2006-04-28,1.24518,1.2593,1.2313
2006-04-27,1.24158,1.2566,1.2267
2006-04-26,1.23852,0.0,0.0
2006-04-25,1.23603,0.0,0.0
2006-04-24,1.23428,0.0,0.0
2006-04-21,1.23466,1.2489,1.2205
2006-04-20,1.23201,1.2463,1.2179
2006-04-19,1.2241,0.0,0.0
2006-04-18,1.21655,0.0,0.0
2006-04-17,1.21093,0.0,0.0
2006-04-14,1.21175,0.0,0.0
2006-04-13,1.21306,1.2279,1.1984
2006-04-12,1.21146,0.0,0.0
2006-04-11,1.2102,0.0,0.0
2006-04-10,1.21616,0.0,0.0
2006-04-07,1.22713,1.2417,1.2127
2006-04-06,1.22381,1.2383,1.2095
2006-04-05,1.21482,1.229,1.2008
2006-04-04,1.21,1.2247,1.1955
2006-04-03,1.21012,0.0,0.0
2006-03-31,1.20501,0.0,0.0
2006-03-30,1.20216,0.0,0.0
2006-03-29,1.20362,0.0,0.0
2006-03-28,1.20335,1.2167,1.1902
2006-03-27,1.20401,1.2176,1.1906
2006-03-24,1.20632,0.0,0.0
2006-03-23,1.21056,1.2245,1.1968
2006-03-22,1.21498,0.0,0.0
2006-03-21,1.21806,0.0,0.0
2006-03-20,1.21509,0.0,0.0
2006-03-17,1.20668,1.2206,1.1929
2006-03-16,1.20076,0.0,0.0
2006-03-15,1.19593,0.0,0.0
2006-03-14,1.19236,0.0,0.0
2006-03-13,1.19149,0.0,0.0
2006-03-10,1.19184,0.0,0.0
2006-03-09,1.19227,0.0,0.0
2006-03-08,1.19882,0.0,0.0
2006-03-07,1.20462,0.0,0.0
2006-03-06,1.20051,0.0,0.0
2006-03-03,1.194,0.0,0.0
2006-03-02,1.19106,0.0,0.0
2006-03-01,1.1867,1.2015,1.1721
2006-02-28,1.1864,0.0,0.0
2006-02-27,1.18925,1.204,1.1747
2006-02-24,1.19151,0.0,0.0
2006-02-23,1.1911,1.2057,1.1766
2006-02-22,1.19305,0.0,0.0
2006-02-21,1.19403,0.0,0.0
2006-02-20,1.19119,1.2057,1.1768
2006-02-17,1.18918,0.0,0.0
2006-02-16,1.19081,0.0,0.0
2006-02-15,1.19006,1.2044,1.1759
2006-02-14,1.19009,1.2041,1.1763
2006-02-13,1.19287,1.2075,1.1784
2006-02-10,1.19688,0.0,0.0
2006-02-09,1.19697,0.0,0.0
2006-02-08,1.19839,1.2132,1.1838
2006-02-07,1.20097,1.2159,1.1862
2006-02-06,1.20423,0.0,0.0
2006-02-03,1.20897,1.224,1.1941
2006-02-02,1.21204,1.2257,1.1985
2006-02-01,1.21045,0.0,0.0
2006-01-31,1.20944,1.2238,1.1952
2006-01-30,1.21495,1.23,1.2
2006-01-27,1.22606,0.0,0.0
2006-01-26,1.22809,0.0,0.0
2006-01-25,1.22697,1.2417,1.2124
2006-01-24,1.22018,1.2352,1.2054
2006-01-23,1.2119,0.0,0.0
2006-01-20,1.20992,1.225,1.1951
2006-01-19,1.21044,1.224,1.197
2006-01-18,1.21117,0.0,0.0
2006-01-17,1.21351,0.0,0.0
2006-01-16,1.21313,0.0,0.0
2006-01-13,1.21018,1.2252,1.1953
2006-01-12,1.20782,0.0,0.0
2006-01-11,1.20881,0.0,0.0
2006-01-10,1.21267,0.0,0.0
2006-01-09,1.21336,1.2279,1.199
2006-01-06,1.2019,1.2156,1.1884
2006-01-05,1.1864,1.1996,1.1733
2006-01-04,1.18407,0.0,0.0
2006-01-03,1.18476,1.1994,1.1703
2006-01-02,1.18569,0.0,0.0
2005-12-30,1.18641,1.1997,1.1733
2005-12-29,1.18529,0.0,0.0
2005-12-28,1.18606,0.0,0.0
2005-12-27,1.18684,0.0,0.0
2005-12-26,1.18664,1.2006,1.1729
2005-12-23,1.19014,1.2033,1.1771
2005-12-22,1.19833,1.2118,1.185
2005-12-21,1.20124,0.0,0.0
2005-12-20,1.20124,1.216,1.1867
2005-12-19,1.20081,1.2141,1.1876
2005-12-16,1.19781,0.0,0.0
2005-12-15,1.19119,0.0,0.0
2005-12-14,1.18448,1.1989,1.1702
2005-12-13,1.18124,1.195,1.1676
2005-12-12,1.17909,0.0,0.0
2005-12-09,1.1767,0.0,0.0
2005-12-08,1.17617,0.0,0.0
2005-12-07,1.17224,1.1853,1.1593
2005-12-06,1.17176,1.1854,1.1583
2005-12-05,1.17402,1.188,1.1602
2005-12-02,1.17955,0.0,0.0
2005-12-01,1.17829,1.192,1.1648
2005-11-30,1.17218,0.0,0.0
2005-11-29,1.17234,1.1865,1.1583
2005-11-28,1.1748,1.188,1.1618
2005-11-25,1.18,0.0,0.0
2005-11-24,1.18164,1.1954,1.1681
2005-11-23,1.17804,1.1918,1.1645
2005-11-22,1.17455,1.1878,1.1615
2005-11-21,1.17701,1.1911,1.1631
2005-11-18,1.17266,1.187,1.1584
2005-11-17,1.16922,1.1831,1.1555
2005-11-16,1.1714,1.1846,1.1584
2005-11-15,1.17024,1.1841,1.1566
2005-11-14,1.17054,1.1844,1.1568
2005-11-11,1.1717,1.1848,1.1588
2005-11-10,1.17735,1.1919,1.1629
2005-11-09,1.17914,1.1921,1.1663
2005-11-08,1.18108,1.1943,1.168
2005-11-07,1.18605,1.1999,1.1724
2005-11-04,1.19943,0.0,0.0
2005-11-03,1.20504,1.2194,1.1909
2005-11-02,1.20347,0.0,0.0
2005-11-01,1.20654,1.2204,1.1928
2005-10-31,1.20881,1.2238,1.194
2005-10-28,1.21137,1.2264,1.1965
2005-10-27,1.20787,1.2224,1.1935
2005-10-26,1.20557,1.2204,1.1909
2005-10-25,1.19667,1.2108,1.1827
2005-10-24,1.19691,0.0,0.0
2005-10-21,1.20103,1.2153,1.1869
2005-10-20,1.19876,1.2137,1.184
2005-10-19,1.19863,0.0,0.0
2005-10-18,1.20468,0.0,0.0
2005-10-17,1.20628,1.2202,1.1925
2005-10-14,1.20314,0.0,0.0
2005-10-13,1.20143,1.2161,1.1869
2005-10-12,1.20204,0.0,0.0
2005-10-11,1.20835,1.2218,1.1951
2005-10-10,1.2141,0.0,0.0
2005-10-07,1.2102,1.2243,1.1963
2005-10-06,1.19485,1.2081,1.1817
2005-10-05,1.19207,1.2053,1.179
2005-10-04,1.19585,1.2094,1.1825
2005-10-03,1.20351,0.0,0.0
2005-09-30,1.20429,0.0,0.0
2005-09-29,1.20296,1.2179,1.1882
2005-09-28,1.20366,0.0,0.0
2005-09-27,1.20609,1.2207,1.1916
2005-09-26,1.20835,0.0,0.0
2005-09-23,1.21729,1.2319,1.2029
2005-09-22,1.21768,0.0,0.0
2005-09-21,1.21356,1.2282,1.1991
2005-09-20,1.21817,1.2327,1.2038
2005-09-19,1.22317,1.2381,1.2084
2005-09-16,1.22444,1.2393,1.2098
2005-09-15,1.22775,1.2431,1.2126
2005-09-14,1.22759,1.2411,1.2142
2005-09-13,1.23337,1.2472,1.2197
2005-09-12,1.24104,1.2551,1.2271
2005-09-09,1.24088,1.2549,1.227
2005-09-08,1.24426,0.0,0.0
2005-09-07,1.24978,0.0,0.0
2005-09-06,1.25348,0.0,0.0
2005-09-05,1.25189,1.2662,1.2377
2005-09-02,1.24364,1.259,1.2284
2005-09-01,1.22948,1.2431,1.216
2005-08-31,1.22258,1.2374,1.2079
2005-08-30,1.22492,1.2388,1.2112
2005-08-29,1.22898,0.0,0.0
2005-08-26,1.22901,1.2433,1.2148
2005-08-25,1.22582,1.2393,1.2125
2005-08-24,1.22329,1.2383,1.2085
2005-08-23,1.22049,0.0,0.0
2005-08-22,1.21697,1.2321,1.202
2005-08-19,1.22136,1.2356,1.2073
2005-08-18,1.23005,1.245,1.2153
2005-08-17,1.23621,0.0,0.0
2005-08-16,1.23982,0.0,0.0
2005-08-15,1.24542,0.0,0.0
2005-08-12,1.24276,0.0,0.0
2005-08-11,1.23703,1.2513,1.2229
2005-08-10,1.23625,0.0,0.0
2005-08-09,1.23516,1.2503,1.2202
2005-08-08,1.23617,1.2505,1.222
2005-08-05,1.23626,0.0,0.0
2005-08-04,1.22862,1.2436,1.2138
2005-08-03,1.21927,1.2337,1.2051
2005-08-02,1.21619,0.0,0.0
2005-08-01,1.21287,1.2262,1.1997
2005-07-29,1.21158,1.2266,1.1967
2005-07-28,1.20524,0.0,0.0
2005-07-27,1.2036,1.2174,1.1899
2005-07-26,1.20679,1.2218,1.192
2005-07-25,1.21087,0.0,0.0
2005-07-22,1.21678,1.2317,1.202
2005-07-21,1.21112,1.2256,1.1969
2005-07-20,1.20453,0.0,0.0
2005-07-19,1.2046,1.2194,1.19
2005-07-18,1.20546,0.0,0.0
2005-07-15,1.20858,1.2236,1.1937
2005-07-14,1.21459,1.2286,1.2007
2005-07-13,1.21803,1.2329,1.2034
2005-07-12,1.20346,1.2182,1.1889
2005-07-11,1.19632,0.0,0.0
2005-07-08,1.19377,1.2069,1.1808
2005-07-07,1.19244,1.2056,1.1795
2005-07-06,1.19121,1.2047,1.1779
2005-07-05,1.19195,1.2062,1.1778
2005-07-04,1.20079,0.0,0.0
2005-07-01,1.20869,0.0,0.0
2005-06-30,1.20616,0.0,0.0
2005-06-29,1.20959,1.2234,1.1959
2005-06-28,1.21317,1.2267,1.1998
2005-06-27,1.20683,0.0,0.0
2005-06-24,1.20736,1.2209,1.194
2005-06-23,1.21451,1.2282,1.201
2005-06-22,1.21646,1.2314,1.2017
2005-06-21,1.2201,1.2336,1.2067
2005-06-20,1.22197,0.0,0.0
2005-06-17,1.21047,0.0,0.0
2005-06-16,1.20814,0.0,0.0
2005-06-15,1.20619,1.2196,1.193
2005-06-14,1.21106,0.0,0.0
2005-06-13,1.21515,0.0,0.0
2005-06-10,1.2219,1.2355,1.2084
2005-06-09,1.22458,1.2394,1.2099
2005-06-08,1.22776,0.0,0.0
2005-06-07,1.22531,1.2402,1.2106
2005-06-06,1.22476,1.2386,1.2111
2005-06-03,1.22476,0.0,0.0
2005-06-02,1.22434,0.0,0.0
2005-06-01,1.23669,1.2511,1.2224
2005-05-31,1.25028,1.2649,1.2359
2005-05-30,1.25403,1.2687,1.2395
2005-05-27,1.25463,1.2695,1.2399
2005-05-26,1.25976,0.0,0.0
2005-05-25,1.25856,0.0,0.0
2005-05-24,1.25717,1.2729,1.2417
2005-05-23,1.25784,1.2731,1.2428
2005-05-20,1.26534,0.0,0.0
2005-05-19,1.26523,1.2808,1.2498
2005-05-18,1.26126,0.0,0.0
2005-05-17,1.26286,1.2786,1.2473
2005-05-16,1.26502,0.0,0.0
2005-05-13,1.27408,1.2899,1.2585
2005-05-12,1.28309,0.0,0.0
2005-05-11,1.28616,1.3016,1.2709
2005-05-10,1.28333,1.2979,1.269
2005-05-09,1.28702,1.3012,1.273
2005-05-06,1.29522,0.0,0.0
2005-05-05,1.29243,1.3073,1.2777
2005-05-04,1.28786,1.3034,1.2725
2005-05-03,1.28589,1.3012,1.2708
2005-05-02,1.28703,1.3031,1.2712
2005-04-29,1.29095,1.3057,1.2764
2005-04-28,1.29507,1.3104,1.2799
2005-04-27,1.29864,1.3145,1.283
2005-04-26,1.30226,1.3178,1.2869
2005-04-25,1.30618,0.0,0.0
2005-04-22,1.30698,0.0,0.0
2005-04-21,1.30869,1.3234,1.2941
2005-04-20,1.30526,1.3205,1.2902
2005-04-19,1.29733,0.0,0.0
2005-04-18,1.28775,1.3027,1.2729
2005-04-15,1.28545,0.0,0.0
2005-04-14,1.29134,1.3056,1.2773
2005-04-13,1.29409,1.3085,1.2799
2005-04-12,1.29591,1.3116,1.2804
2005-04-11,1.29011,1.3053,1.2751
2005-04-08,1.28613,0.0,0.0
2005-04-07,1.28693,1.3028,1.2713
2005-04-06,1.28603,1.301,1.2712
2005-04-05,1.28627,1.3008,1.272
2005-04-04,1.29159,1.3072,1.2762
2005-04-01,1.29464,1.3103,1.2792
2005-03-31,1.29168,1.3076,1.2759
2005-03-30,1.29081,0.0,0.0
2005-03-29,1.29156,1.3071,1.2762
2005-03-28,1.29543,0.0,0.0
2005-03-25,1.29541,1.31,1.281
2005-03-24,1.30193,0.0,0.0
2005-03-23,1.31184,1.3264,1.2974
2005-03-22,1.32271,0.0,0.0
2005-03-21,1.33351,1.3496,1.3176
2005-03-18,1.33906,1.3546,1.3237
2005-03-17,1.33778,0.0,0.0
2005-03-16,1.33324,1.3494,1.3173
2005-03-15,1.34049,0.0,0.0
2005-03-14,1.34498,1.36,1.3301
2005-03-11,1.34159,1.357,1.3264
2005-03-10,1.33716,1.3538,1.3207
2005-03-09,1.32906,0.0,0.0
2005-03-08,1.32229,1.3374,1.3073
2005-03-07,1.31956,1.3353,1.304
2005-03-04,1.31207,1.3267,1.2976
2005-03-03,1.31531,1.3305,1.3002
2005-03-02,1.32047,1.3369,1.3042
2005-03-01,1.32426,1.34,1.3087
2005-02-28,1.32287,1.3389,1.3071
2005-02-25,1.32077,0.0,0.0
2005-02-24,1.32298,0.0,0.0
2005-02-23,1.31838,0.0,0.0
2005-02-22,1.30625,1.3223,1.2904
2005-02-21,1.30654,1.3228,1.2905
2005-02-18,1.30599,1.3217,1.2905
2005-02-17,1.30238,1.3172,1.2877
2005-02-16,1.29978,1.3147,1.285
2005-02-15,1.29229,1.3066,1.2781
2005-02-14,1.28653,1.3018,1.2714
2005-02-11,1.28467,1.2996,1.2699
2005-02-10,1.27903,0.0,0.0
2005-02-09,1.27662,1.2908,1.2626
2005-02-08,1.2799,1.2954,1.2646
2005-02-07,1.2902,1.3056,1.275
2005-02-04,1.29994,0.0,0.0
2005-02-03,1.30396,0.0,0.0
2005-02-02,1.30408,0.0,0.0
2005-02-01,1.30344,0.0,0.0
2005-01-31,1.30344,1.3194,1.2876
2005-01-28,1.30505,0.0,0.0
2005-01-27,1.3035,1.3179,1.2892
2005-01-26,1.30035,1.3156,1.2853
2005-01-25,1.30553,1.3213,1.2899
2005-01-24,1.30183,0.0,0.0
2005-01-21,1.29845,1.3143,1.2828
2005-01-20,1.30126,1.316,1.2867
2005-01-19,1.30389,1.319,1.289
2005-01-18,1.30812,0.0,0.0
2005-01-17,1.31446,1.3306,1.2985
2005-01-14,1.32378,1.3385,1.3092
2005-01-13,1.32073,1.3354,1.3062
2005-01-12,1.31037,1.3264,1.2945
2005-01-11,1.3073,0.0,0.0
2005-01-10,1.31006,0.0,0.0
2005-01-07,1.32069,0.0,0.0
2005-01-06,1.32626,1.3421,1.3106
2005-01-05,1.33431,1.3498,1.319
2005-01-04,1.34982,0.0,0.0
2005-01-03,1.35779,1.3746,1.3412
2004-12-31,1.36269,1.3785,1.3471
2004-12-30,1.36032,1.3762,1.3446
2004-12-29,1.36099,1.3771,1.3451
2004-12-28,1.35836,0.0,0.0
2004-12-27,1.35257,0.0,0.0
2004-12-24,1.34624,0.0,0.0
2004-12-23,1.33822,0.0,0.0
2004-12-22,1.33785,1.3534,1.3225
2004-12-21,1.33664,0.0,0.0
2004-12-20,1.33002,1.3456,1.3146
2004-12-17,1.33082,0.0,0.0
2004-12-16,1.3368,1.3524,1.3213
2004-12-15,1.33056,0.0,0.0
2004-12-14,1.32721,1.3424,1.3122
2004-12-13,1.32507,1.3403,1.3101
2004-12-10,1.33227,1.3484,1.3163
2004-12-09,1.33686,1.3516,1.3223
2004-12-08,1.34186,0.0,0.0
2004-12-07,1.3419,0.0,0.0
2004-12-06,1.33835,1.3543,1.3226
2004-12-03,1.32908,0.0,0.0
2004-12-02,1.33126,1.3464,1.3163
2004-12-01,1.32862,0.0,0.0
2004-11-30,1.32746,1.3426,1.3125
2004-11-29,1.32671,0.0,0.0
2004-11-26,1.32214,1.337,1.3074
2004-11-25,1.314,1.3286,1.2996
2004-11-24,1.30664,1.3224,1.2911
2004-11-23,1.30424,0.0,0.0
2004-11-22,1.30096,0.0,0.0
2004-11-19,1.29912,0.0,0.0
2004-11-18,1.3007,1.3167,1.2849
2004-11-17,1.29531,0.0,0.0
2004-11-16,1.29602,1.3109,1.2813
2004-11-15,1.29565,1.3109,1.2806
2004-11-12,1.29011,0.0,0.0
2004-11-11,1.28961,1.3043,1.2751
2004-11-10,1.29052,1.3062,1.2751
2004-11-09,1.29391,0.0,0.0
2004-11-08,1.29364,1.3094,1.2781
2004-11-05,1.2854,1.3009,1.2701
2004-11-04,1.27861,0.0,0.0
2004-11-03,1.27382,1.2894,1.2584
2004-11-02,1.27756,0.0,0.0
2004-11-01,1.27816,0.0,0.0
2004-10-29,1.27265,1.2881,1.2574
2004-10-28,1.27272,0.0,0.0
2004-10-27,1.27783,1.2933,1.2626
2004-10-26,1.27578,0.0,0.0
2004-10-25,1.26589,0.0,0.0
2004-10-22,1.26048,1.2752,1.2459
2004-10-21,1.25588,0.0,0.0
2004-10-20,1.2513,0.0,0.0
2004-10-19,1.24901,1.2637,1.2345
2004-10-18,1.24433,1.2591,1.2297
2004-10-15,1.2374,1.2512,1.2238
2004-10-14,1.23389,1.2478,1.2201
2004-10-13,1.23469,1.249,1.2206
2004-10-12,1.2394,1.2548,1.2242
2004-10-11,1.23702,1.2512,1.223
2004-10-08,1.22853,1.2426,1.2146
2004-10-07,1.22937,1.2436,1.2153
2004-10-06,1.23078,1.2461,1.2157
2004-10-05,1.23262,1.2474,1.218
2004-10-04,1.24116,0.0,0.0
2004-10-01,1.23962,1.2536,1.2258
2004-09-30,1.23236,0.0,0.0
2004-09-29,1.23072,0.0,0.0
2004-09-28,1.22878,1.2424,1.2153
2004-09-27,1.22782,1.2431,1.2127
2004-09-24,1.22673,1.2403,1.2134
2004-09-23,1.22868,1.2434,1.2141
2004-09-22,1.22739,1.241,1.214
2004-09-21,1.21729,1.2322,1.2025
2004-09-20,1.21848,0.0,0.0
2004-09-17,1.21779,0.0,0.0
2004-09-16,1.21922,1.2338,1.2048
2004-09-15,1.22558,1.2403,1.211
2004-09-14,1.22536,0.0,0.0
2004-09-13,1.22346,1.2383,1.2088
2004-09-10,1.2192,1.2336,1.205
2004-09-09,1.21559,1.2302,1.2011
2004-09-08,1.20898,0.0,0.0
2004-09-07,1.20645,1.2212,1.1919
2004-09-06,1.20968,1.2248,1.1948
2004-09-03,1.21736,0.0,0.0
2004-09-02,1.21831,0.0,0.0
2004-09-01,1.21326,1.2281,1.1986
2004-08-31,1.20392,1.2187,1.1893
